#missing_number - questionoption1: 숫자 간 간격 / questionoption2: 괄호 위치(미지정 시 랜덤) / questionoption3: ascending, descending 지정 가능, 없으면 둘 중 하나 / answerpoint1: 시작 수 세팅 (10=10의 배수, 5=5의 배수..), 없으면 랜덤                                                                                         #operations_with_objects - questionoption2: regroupingtrue시 받아올림,받아내림 강제. regroupingfalse시 받아올림, 받아내림 없음. 없으면 둘 중 하나.                                                                                         #operations_without_objects - questionoption3: vertical시 세로 연산. horizontal시 가로 연산. 없으면 둘 중 하나.                                                                                         #biggest_and_smallest - questionoption1: biggest시 가장 큰 수. smallest시 가장 작은 수.                                                                                         #bigger_and_smaller - questionoption1: bigger시 더 큰 수. smaller시 더 작은 수. / questionoption2: image, number 지정, 없으면 둘 중 하나 / questionoption3: image의 경우 lineup을 기재하면 정렬됨                                                                                         #compare_number_magnitudes - questionoption1: ascending, descending 지정 가능, 없으면 둘 중 하나 / answeroption1: 숫자 간 간격 지정, 없으면 지정하지 않음.                                                                                         #shapes - questionoption1: 질문, 음성 파일 명과 일치해야 함 / answerrange: 항목 중 답변을 하나 선택. 이미지 파일 명과 일치해야 함 / answeroption1 항목 중 보기 선택. 이미지 파일 명과 일치해야 함"
#level	worksheet	leveltypesequence	type	templatename	questionoption1	questionoption2	questionoption3	questionoption4	questionoption5	answer	answeroption1			
PostTest_1	1	1001, 1001, 1002, 1002, 1003, 1004, 1004, 1005, 1005, 1006												
			42002	compare_number_magnitudes	ascending	ছোটো থেকে বড় ক্রমে লেখো	ছোটো থেকে বড় ক্রমে লেখো			1~20				
			42003	operations_with_objects	2~10-1~4=?					1~9				
			42004	operations_with_objects	2~10-5~9=?					1~9				
			42005	shapes	which	কোনটি বৃত্ত?	কোনটি বৃত্ত?			circle	circle,square,triangle,rectangle			
			42006	shapes	which	কোন বর্গ?	কোন বর্গ?			square	circle,square,triangle,rectangle			
			42007	shapes	which	কোনটি ত্রিভুজ?	কোনটি ত্রিভুজ?			triangle	circle,square,triangle,rectangle			
			42008	shapes	which	কোনটি আয়তক্ষেত্র?	কোনটি আয়তক্ষেত্র?			rectangle	circle,square,triangle,rectangle			
PostTest_4	1	4001, 4002, 4003, 4004~4005, 4006, 4007, 4008, 4009~4010, 4011~4014, 4015												
			4001	2digit_numbers	কতগুলো?					51~100				
			4002	number_identification						51~99				
			4003	use_magnitude_symbols	11~50	11~50	শুন্যস্তান পূরণ করুন	 শুন্যস্তান পূরণ করুন						
			4004	biggest_and_smallest	biggest	কোনটি সবচেয়ে বড়?	কোনটি সবচেয়ে বড়?			11~50				
			4005	biggest_and_smallest	smallest	কোনটি সবচেয়ে ছোট?	কোনটি সবচেয়ে ছোট?			11~50				
			4006	compare_number_magnitudes	ascending	ছোটো থেকে বড় ক্রমে লেখো	ছোটো থেকে বড় ক্রমে লেখো			1~50				
			4007	missing_number_drag	1	4	descending			1~20				
			4008	missing_number_drag	2	3	ascending			1~20	2			
			4009	operations_with_objects	1~20+1~20=?	regroupingfalse				1~20				
			4010	operations_with_objects	1~20-1~20=?	regroupingfalse				1~20				
			4011	shapes	which	কোনটি বৃত্ত?	কোনটি বৃত্ত?			circle	circle,square,triangle,rectangle			
			4012	shapes	which	কোন বর্গ?	কোন বর্গ?			square	circle,square,triangle,rectangle			
			4013	shapes	which	কোনটি ত্রিভুজ?	কোনটি ত্রিভুজ?			triangle	circle,square,triangle,rectangle			
			4014	shapes	which	কোনটি আয়তক্ষেত্র?	কোনটি আয়তক্ষেত্র?			rectangle	circle,square,triangle,rectangle			
			4015	shapes	what	এই আকৃতি কি?	এই আকৃতি কি?			circle,square,triangle,rectangle	circle,square,triangle,rectangle			
MiniTest_5_1	1	51001, 51002, 51003, 51004, 51005												
			51001	operations_drag	1~9+1~9=?		horizontal			1~10				
			51002	operations_drag	1~10-1~9=?		horizontal			1~9					
			51003	operations_drag	10-1~9=?		horizontal			1~9					
			51004	biggest_and_smallest	biggest	কোনটি সবচেয়ে বড়?	কোনটি সবচেয়ে বড়?			11~50				
			51005	missing_number_drag	1	4	descending			1~20
MiniTest_5_2	1	52001, 52002, 52003, 52004, 52005												
			52001	operations_drag	10+1~9=?		vertical			11~19				
			52002	operations_drag	11~20+1~10=?		vertical			11~19				
			52003	missing_number_drag	10	4	ascending			1~50	10				
			52004	operations_with_objects	1~9+1~9=?					10				
			52005	use_magnitude_symbols	11~50	11~50	শুন্যস্তান পূরণ করুন	 শুন্যস্তান পূরণ করুন						
MiniTest_5_3	1	53001, 53002, 53003, 53004, 53005												
			53001	operations_with_objects	1~9+1~9=?	regroupingtrue				1~20				
			53002	operations_with_objects	10-1~9=?	regroupingtrue				1~9				
			53003	operations_drag	11~20-1~10=?		vertical			10~20				
			53004	compare_number_magnitudes	ascending	ছোটো থেকে বড় ক্রমে লেখো	ছোটো থেকে বড় ক্রমে লেখো			1~50				
			53005	shapes	what	এই আকৃতি কি?	এই আকৃতি কি?			pentagon,hexagon,parallelogram,trapezoid	pentagon,hexagon,parallelogram,trapezoid			
PostTest_5	1	5001, 5002~5003, 5004~5007, 5008~5010, 5011, 5012, 5013, 5014, 5015~5018, 5019												
			5001	recognize_number						51~100				
			5002	use_magnitude_symbols	41~50	41~50	শুন্যস্তান পূরণ করুন	 শুন্যস্তান পূরণ করুন						
			5003	use_magnitude_symbols	16~19	31~34	শুন্যস্তান পূরণ করুন	 শুন্যস্তান পূরণ করুন						
			5004	biggest_and_smallest	biggest	কোনটি সবচেয়ে বড়?	কোনটি সবচেয়ে বড়?			11~50				
			5005	biggest_and_smallest	smallest	কোনটি সবচেয়ে ছোট?	কোনটি সবচেয়ে ছোট?			11~50				
			5006	compare_number_magnitudes	ascending	ছোটো থেকে বড় ক্রমে লেখো	ছোটো থেকে বড় ক্রমে লেখো			11~50				
			5007	compare_number_magnitudes	descending	বড় থেকে ছোটো ক্রমে লেখো	বড় থেকে ছোটো ক্রমে লেখো			11~50				
			5008	missing_number_drag	1	2	ascending			1~50				
			5009	missing_number_drag	5	3	ascending			1~50	5			
			5010	missing_number_drag	10	4	descending			1~50	10			
			5011	operations_with_objects	1~9+1~9=?	regroupingtrue				11~18				
			5012	operations_drag	1~9+1~9=?		vertical			10				
			5013	operations_drag	10+1~10=?		horizontal			11~19				
			5014	operations_drag	10-1~9=?		vertical			1~9				
			5015	shapes	which	পেন্টাগন কোনটি?	পেন্টাগন কোনটি?			pentagon	pentagon,hexagon,parallelogram,trapezoid			
			5016	shapes	which	ষড়ভুজ কোনটি?	ষড়ভুজ কোনটি?			hexagon	pentagon,hexagon,parallelogram,trapezoid			
			5017	shapes	which	সমান্তরাল কোনটি?	সমান্তরাল কোনটি?			parallelogram	pentagon,hexagon,parallelogram,trapezoid			
			5018	shapes	which	কোনটি ট্র্যাপিজয়েড?	কোনটি ট্র্যাপিজয়েড?			trapezoid	pentagon,hexagon,parallelogram,trapezoid			
			5019	shapes	what	এই আকৃতি কি?	এই আকৃতি কি?			cylinder,cube,sphere,cone	cylinder,cube,sphere,cone			
MiniTest_6_1	1	61001, 61002, 61003, 61004, 61005												
			61001	missing_number_drag	1	3	ascending			51~100				
			61002	missing_number_drag	10	4	ascending			51~100	10			
			61003	number_identification						51~100				
			61004	operations_with_objects	11~19+1~9=?	regroupingtrue				20				
			61005	operations_drag	1~9+1~9=?	regroupingtrue	vertical			10~19				
MiniTest_6_2	1	62001~62002, 62003, 62004, 62005, 62006												
			62001	biggest_and_smallest	biggest	কোনটি সবচেয়ে বড়?	কোনটি সবচেয়ে বড়?			51~100				
			62002	biggest_and_smallest	smallest	কোনটি সবচেয়ে ছোট?	কোনটি সবচেয়ে ছোট?			51~100				
			62003	use_magnitude_symbols	51~100	51~100	শুন্যস্তান পূরণ করুন	 শুন্যস্তান পূরণ করুন						
			62004	operations_drag	11~20-10=?		horizontal			1~10
			62005	operations_drag	11~20-1~9=?	regroupingtrue	vertical			1~10
			62006	compare_number_magnitudes	ascending	ছোটো থেকে বড় ক্রমে লেখো	ছোটো থেকে বড় ক্রমে লেখো			51~99				
MiniTest_6_3	1	63001, 63002, 63003, 63004~63005, 63006												
			63001	missing_number_drag	10	3	descending			51~100	10			
			63002	operations_with_objects	11~20-1~9=?	regroupingtrue				1~20				
			63003	operations_drag	1~20+1~20=?	regroupingtrue	vertical			20				
			63004	operations_drag	20-1~9=?	regroupingtrue	vertical			11~19				
			63005	operations_drag	20-11~19=?	regroupingtrue	vertical			1~9				
			63006	compare_number_magnitudes	ascending	ছোটো থেকে বড় ক্রমে লেখো	ছোটো থেকে বড় ক্রমে লেখো			71~99				
PostTest_6	1	6001, 6002, 6003, 6004~6005, 6006~6007, 6008~6009, 6010, 6011, 6012, 6013~6014												
			6001	recognize_number						51~100				
			6002	3digit_numbers	কতগুলো?					100~110				
			6003	use_magnitude_symbols	51~100	51~100	শুন্যস্তান পূরণ করুন	 শুন্যস্তান পূরণ করুন						
			6004	biggest_and_smallest	biggest	কোনটি সবচেয়ে বড়?	কোনটি সবচেয়ে বড়?			51~100				
			6005	biggest_and_smallest	smallest	কোনটি সবচেয়ে ছোট?	কোনটি সবচেয়ে ছোট?			51~100				
			6006	missing_number_drag	10	2	ascending			50~100	10			
			6007	missing_number_drag	5	2	ascending			51~100	5			
			6008	missing_number_drag	1	3	descending			51~100				
			6009	missing_number_drag	10	3	descending			51~100	10			
			6010	operations_with_objects	1~9+1~9=?	regroupingtrue				11~18				
			6011	operations_with_objects	11~20-1~9=?	regroupingtrue				2~19				
			6012	operations_drag	11~20-1~10=?	regroupingfalse	horizontal			1~10				
			6013	operations_drag	11~19+1~9=?	regroupingtrue	vertical			20				
			6014	operations_drag	20-1~9=?	regroupingtrue	vertical			11~19				
MiniTest_7_1	1	71001,71002, 71003, 71004, 71005												
			71001	missing_number_drag	3	4	ascending			1~20	3			
			71002	operations_with_objects	11~19-1~9=?	regroupingtrue				1~9				
			71003	operations_drag	1~10+1~10=?	regroupingtrue	vertical			10~20				
			71004	compare_number_magnitudes	ascending	ছোটো থেকে বড় ক্রমে লেখো	ছোটো থেকে বড় ক্রমে লেখো			51~99				
			71005	word_problem	7 টি লাল আপেল এবং 2 টি সবুজ আপেল ঝুড়িতে আছে। ঝুড়িতে কতগুলি আপেল?	7 টি লাল আপেল এবং 2 টি সবুজ আপেল ঝুড়িতে আছে। ঝুড়িতে কতগুলি আপেল?				9				
MiniTest_7_2	1	72001, 72002, 72003, 72004, 72005												
			72001	missing_number_drag	2	4	descending			1~10	2			
			72002	operations_drag	11~19+11~19=?	regroupingfalse	horizontal			20~30				
			72003	operations_drag	20-1~10=?		horizontal			1~10				
			72004	compare_number_magnitudes	descending	বড় থেকে ছোটো ক্রমে লেখো	বড় থেকে ছোটো ক্রমে লেখো			51~99				
			72005	word_problem	বিল্লির 2 টি মার্বেল রয়েছে। অড্রির বিলি চেয়ে 3 টি আরো মার্বেল রয়েছে। অড্রে কতগুলি মার্বেল আছে?	বিল্লির 2 টি মার্বেল রয়েছে। অড্রির বিলি চেয়ে 3 টি আরো মার্বেল রয়েছে। অড্রে কতগুলি মার্বেল আছে?				5				
MiniTest_7_3	1	73001, 73002, 73003, 73004, 73005												
			73001	compare_number_magnitudes	ascending	ছোটো থেকে বড় ক্রমে লেখো	ছোটো থেকে বড় ক্রমে লেখো			71~99				
			73002	missing_number_drag	2	3	descending			11~30	2			
			73003	operations_with_objects	11~19+11~19=?	regroupingtrue				20~40				
			73004	operations_drag	21~50-10~20=?	regroupingfalse	vertical			1~40				
			73005	word_problem	টেবিলএ 5 টি আপেল। রেহমান 2 টি আপেল খায়। টেবিলে কতগুলো আপেল বাকি আছে?	টেবিলএ 5 টি আপেল। রেহমান 2 টি আপেল খায়। টেবিলে কতগুলো আপেল বাকি আছে?				3				
PostTest_7	1	7001, 7002~7003, 7004, 7005, 7006~7007, 7008, 7009, 7010~7011, 7012, 7013												
			7001	use_magnitude_symbols	51~100	51~100	শুন্যস্তান পূরণ করুন	 শুন্যস্তান পূরণ করুন						
			7002	compare_number_magnitudes	ascending	ছোটো থেকে বড় ক্রমে লেখো	ছোটো থেকে বড় ক্রমে লেখো			51~100				
			7003	compare_number_magnitudes	descending	বড় থেকে ছোটো ক্রমে লেখো	বড় থেকে ছোটো ক্রমে লেখো			51~100				
			7004	missing_number_drag	3	4	ascending			10~50	3			
			7005	missing_number_drag	5	3	descending			10~50	5			
			7006	operations_with_objects	11~19+1~9=?	regroupingtrue				20~30				
			7007	operations_with_objects	1~9+11~19=?	regroupingtrue				20~30				
			7008	operations_with_objects	11~19+11~19=?	regroupingtrue				20~40				
			7009	operations_drag	11~50-11~30=?	regroupingfalse	vertical			1~50				
			7010	word_problem	রাধিকা সকালে 5 টি ফিশ ধরল। তিনি বিকেলে আরো 4 টি ফিশ ধরলেন। রাধিকা কত ফিশ ধরল?	রাধিকা সকালে 5 টি ফিশ ধরল। তিনি বিকেলে আরো 4 টি ফিশ ধরলেন। রাধিকা কত ফিশ ধরল?				9				
			7011	word_problem	হেনরির কাছে 4 টি স্টাম্পস আছে | গণেশ চেয়ে এরিকের কাছে 5 টি স্টাম্পস বেশি আছে | এরিকের কাছে কত স্টাম্পস আছে?	হেনরির কাছে 4 টি স্টাম্পস আছে | গণেশ চেয়ে এরিকের কাছে 5 টি স্টাম্পস বেশি আছে | এরিকের কাছে কত স্টাম্পস আছে?				8				
			7012	word_problem	8 টি পাখি বৃক্ষের শাখায় বসে আছে। কিছু উড়ে গেছে। এখন শাখায় 3 টি পাখি আছে। কত পাখি উড়ে গেছে?	8 টি পাখি বৃক্ষের শাখায় বসে আছে। কিছু উড়ে গেছে। এখন শাখায় 3 টি পাখি আছে। কত পাখি উড়ে গেছে?				3				
			7013	word_problem	আপনার 7 বেলুন রয়েছে এবং আপনার বন্ধুর 5 টি বেলুন রয়েছে। আপনার বন্ধুর চেয়ে কত বেশি বেলুন আছে?	আপনার 7 বেলুন রয়েছে এবং আপনার বন্ধুর 5 টি বেলুন রয়েছে। আপনার বন্ধুর চেয়ে কত বেশি বেলুন আছে?				2				
MiniTest_8_1	1	81001, 81002, 81003, 81004, 81005												
			81001	use_magnitude_symbols	100, 200, 300, 400, 500, 600, 700, 800, 900	100, 200, 300, 400, 500, 600, 700, 800, 900	শুন্যস্তান পূরণ করুন	 শুন্যস্তান পূরণ করুন						
			81002	missing_number_drag	2	4	descending			50~100	2			
			81003	operations_drag	11~50+11~50=?	regroupingfalse	vertical			20~50				
			81004	operations_drag	11~50-11~50=?	regroupingfalse	vertical			20~50				
			81005	word_problem	একটি জলের ট্যাংকে 14 টি ফিশ আছে। কেরিরি ট্যাংকটিতে আরও 3 টি ফিশ রেখেছে। সেখানে কত ফিশ আছে?	একটি জলের ট্যাংকে 14 টি ফিশ আছে। কেরিরি ট্যাংকটিতে আরও 3 টি ফিশ রেখেছে। সেখানে কত ফিশ আছে?				17				
MiniTest_8_2	1	82001, 82002, 82003, 82004, 82005												
			82001	compare_number_magnitudes	descending	বড় থেকে ছোটো ক্রমে লেখো	বড় থেকে ছোটো ক্রমে লেখো			51~100				
			82002	missing_number_drag	1	4	ascending			100~500				
			82003	operations_drag	21~40+11~20=?	regroupingtrue	vertical			30~60				
			82004	word_problem	ডিনার টেবিলে 10 টি প্লেট আছে। প্লেটের চেয়ে 5 জন বেশি লোক আছে। কতজন ডিনারে আছে?	ডিনার টেবিলে 10 টি প্লেট আছে। প্লেটের চেয়ে 5 জন বেশি লোক আছে। কতজন ডিনারে আছে?				15				
			82005	word_problem	একটি বেড়া উপর 12 ক্যাটস আছে। 1 ক্যাট বেড়া বন্ধ নিচে লাফ। বেড়া কত ক্যাটস বাকি আছে?	একটি বেড়া উপর 12 ক্যাটস আছে। 1 ক্যাট বেড়া বন্ধ নিচে লাফ। বেড়া কত ক্যাটস বাকি আছে?				11				
MiniTest_8_3	1	83001, 83002, 83003, 83004, 83005												
			83001	missing_number_drag	100	2	ascending			100~900	100			
			83002	operations_drag	11~18-1~9=?	regroupingtrue	horizontal			1~9				
			83003	operations_drag	21~50-11~30=?	regroupingtrue	vertical			1~40				
			83004	word_problem	জ্যানেটের 4 টি ওরেংঞ্জস রয়েছে এবং মোহিত 4 টি ওরেংঞ্জস রয়েছে। কতগুলি ওরেংঞ্জস আছে তাদের একসাথে?	জ্যানেটের 4 টি ওরেংঞ্জস রয়েছে এবং মোহিত 4 টি ওরেংঞ্জস রয়েছে। কতগুলি ওরেংঞ্জস আছে তাদের একসাথে?				12				
			83005	word_problem	ধীরজ 5 বছর বয়সী। উর্বশী স্যান্ডিয়ের চেয়ে 7 বছর বয়সী। উর্বশী কত বয়সী?	ধীরজ 5 বছর বয়সী। উর্বশী স্যান্ডিয়ের চেয়ে 7 বছর বয়সী। উর্বশী কত বয়সী?				12				
PostTest_8	1	8001, 8002, 8003, 8004, 8005, 8006, 8007, 8008, 8009, 8010												
			8001	compare_number_magnitudes	ascending	বড় থেকে ছোটো ক্রমে লেখো	বড় থেকে ছোটো ক্রমে লেখো			300~700				
			8002	missing_number_drag	1	3	ascending			200~999				
			8003	missing_number_drag	100	4	ascending			200~999	100			
			8004	missing_number_drag	100	4	descending			100~500	100			
			8005	operations_drag	11~50+11~20=?	regroupingtrue	vertical			1~50				
			8006	operations_drag	31~50-11~20=?	regroupingtrue	vertical			1~50				
			8007	word_problem	টমের 6 টি বুকস আছে। কার্তিক 2 টি বুকস আছে। তাদের কাছে কত বুকস আছে?	টমের 6 টি বুকস আছে। কার্তিক 2 টি বুকস আছে। তাদের কাছে কত বুকস আছে?				8				
			8008	word_problem	অর্জুন একটি ঝুড়ি মধ্যে 11 ম্যাংগোজ আছে। অর্জুন তার বোন কে 4 ম্যাংগোজ দেয়। ঝুড়ি তে কত ম্যাংগোজ বাকি আছে?	অর্জুন একটি ঝুড়ি মধ্যে 11 ম্যাংগোজ আছে। অর্জুন তার বোন কে 4 ম্যাংগোজ দেয়। ঝুড়ি তে কত ম্যাংগোজ বাকি আছে?				7				
			8009	word_problem	অরবিন্দ 12 বছর বয়সী। তার ভাই অবির 8 বছর বয়সী। ফ্রেডের চেয়ে অবির কত ছোট?	অরবিন্দ 12 বছর বয়সী। তার ভাই অবির 8 বছর বয়সী। ফ্রেডের চেয়ে অবির কত ছোট?				4				
			8010	word_problem	একজন কৃষক 16 টি এগ্স সংগ্রহ করেছেন। তিনি 4 টি এগ্স নাস্তা করতে ব্যবহার করেছেন। তিনি কত এগ্স রেখেছেন?	একজন কৃষক 16 টি এগ্স সংগ্রহ করেছেন। তিনি 4 টি এগ্স নাস্তা করতে ব্যবহার করেছেন। তিনি কত এগ্স রেখেছেন?				
MiniTest_9_1	1	91001~91003, 91004, 91005, 91006, 91007												
			91001	operations_drag	11~99+10, 20, 30, 40, 50, 60, 70, 70, 80=?		horizontal			1~100				
			91002	operations_drag	10, 20, 30, 40, 50, 60, 70, 80+11~99=?		horizontal			1~100				
			91003	operations_drag	10, 20, 30, 40, 50, 60, 70, 80, 90-5,10=?		horizontal			1~100				
			91004	operations_without_objects	2, 3, 4, 5x1~9=?		horizontal			2~45				
			91005	missing_number_drag	10	3	ascending			500~990	10			
			91006	word_problem	জেনের 9 টি বেলুন রয়েছে। 6 সবুজ এবং বাকি নীল।কোটা বেলুন নীল?	জেনের 9 টি বেলুন রয়েছে। 6 সবুজ এবং বাকি নীল।কোটা বেলুন নীল?				3				
			91007	shapes	what	এই আকৃতি কি?	এই আকৃতি কি?			circle,square,triangle,rectangle	circle,square,triangle,rectangle			
MiniTest_9_2	1	92001~92002, 92003, 92004, 92005, 92006												
			92001	missing_number_drag	1	4	descending			100~999				
			92002	missing_number_drag	5	3	ascending			100~999	5			
			92003	operations_drag	31~50+20~50=?	regroupingfalse	vertical			1~100				
			92004	operations_drag	10~99-10=?		vertical			1~90				
			92005	operations_without_objects	6, 7, 8, 9x1~9=?		horizontal			6~81				
			92006	word_problem	একজন কৃষকের 7 টি আপেল গাছ ছিল। সে আরো কিছু গাছ কিনেছিল এবং এখন তার বাগানে 10 টি আপেল গাছ আছে। সে কতগুলি আপেল গাছ কিনেছিল?	একজন কৃষকের 7 টি আপেল গাছ ছিল। সে আরো কিছু গাছ কিনেছিল এবং এখন তার বাগানে 10 টি আপেল গাছ আছে। সে কতগুলি আপেল গাছ কিনেছিল?				3				
MiniTest_9_3	1	93001, 93002, 93003, 93004, 93005												
			93001	operations_drag	11~30+20~70=?	regroupingtrue	vertical			1~99				
			93002	operations_drag	20~70-11~30=?	regroupingtrue	vertical			1~99				
			93003	missing_number_drag	10	4	descending			100~999	10			
			93004	word_problem	টেনিস দলের 12 প্লেয়ার্স রয়েছে। 6 প্লেয়ার্স মেয়ে। কিছু ছেলে ছেলেমেয়ে। কত টেনিস খেলোয়াড় ছেলে?	টেনিস দলের 12 প্লেয়ার্স রয়েছে। 6 প্লেয়ার্স মেয়ে। কিছু ছেলে ছেলেমেয়ে। কত টেনিস খেলোয়াড় ছেলে?				6				
			93005	shapes	what	এই আকৃতি কি?	এই আকৃতি কি?			pentagon,hexagon,parallelogram,trapezoid	pentagon,hexagon,parallelogram,trapezoid			
PostTest_9	1	9001, 9002, 9003, 9004, 9005, 9006, 9007, 9008, 9009, 9010												
			9001	operations_drag	20~70-11~30=?	regroupingtrue	vertical			1~100				
			9002	operations_drag	11~30+20~70=?	regroupingtrue	vertical			1~100				
			9003	missing_number_drag	5	4	descending			100~999	5			
			9004	missing_number_drag	3	3	ascending			1~20				
			9005	operations_without_objects	2~9x2~9=?		horizontal			4~81				
			9006	word_problem	পিটারের চারটি মার্বেলস রয়েছে। যামিনী পিটারকে কিছু মার্বেলস দেয় এবং এখন তার মধ্যে 6 টি মার্বেল রয়েছে। যামিনী নকুল কে কোটা মার্বেলস দিয়েছে?	পিটারের চারটি মার্বেলস রয়েছে। যামিনী পিটারকে কিছু মার্বেলস দেয় এবং এখন তার মধ্যে 6 টি মার্বেল রয়েছে। যামিনী নকুল কে কোটা মার্বেলস দিয়েছে?				2				
			9007	word_problem	আমার 10 টি আপেল আছে। আমি কিছু আপেল খাই। আমার 4 টি আপেল বাকি আছে। আমি কতগুলি আপেল খেয়েছি?	আমার 10 টি আপেল আছে। আমি কিছু আপেল খাই। আমার 4 টি আপেল বাকি আছে। আমি কতগুলি আপেল খেয়েছি?				6				
			9008	shapes	what	এই আকৃতি কি?	এই আকৃতি কি?			cylinder,cube,sphere,cone	cylinder,cube,sphere,cone			
			9009	word_problem	একটি মৌমাছি 6 পা আছে। দুই মৌমাছি কত পা আছে?	একটি মৌমাছি 6 পা আছে। দুই মৌমাছি কত পা আছে?				12				
